id,ts,temperaturaBodega,puerta,movimiento
perimetro-bodega-01,2026-09-24T06:33:30.059Z,23.13,0,0
perimetro-bodega-01,2026-09-24T06:31:59.696Z,23.24,0,0
perimetro-bodega-01,2026-09-24T06:30:29.339Z,23.09,0,0
perimetro-bodega-01,2026-09-24T06:28:58.961Z,23.06,0,0
perimetro-bodega-01,2026-09-24T06:27:28.621Z,23.23,0,1
perimetro-bodega-01,2026-09-24T05:51:58.235Z,23.16,0,0
perimetro-bodega-01,2026-09-24T05:50:27.878Z,23.13,0,0
perimetro-bodega-01,2026-09-24T05:48:57.544Z,23.01,0,0
perimetro-bodega-01,2026-09-24T05:47:27.156Z,23.18,0,0
perimetro-bodega-01,2026-09-24T05:45:56.779Z,23.02,0,1
perimetro-bodega-01,2026-09-24T05:44:26.434Z,23.14,0,0
perimetro-bodega-01,2026-09-24T05:42:56.07Z,23.39,0,0
perimetro-bodega-01,2026-09-24T05:41:25.711Z,23.06,0,0
perimetro-bodega-01,2026-09-24T05:39:55.355Z,23.26,0,0
perimetro-bodega-01,2026-09-24T05:38:25.007Z,22.92,0,0
perimetro-bodega-01,2026-09-24T05:36:54.659Z,23.09,0,0
perimetro-bodega-01,2026-09-24T05:35:24.319Z,23.2,0,0
perimetro-bodega-01,2026-09-24T05:33:53.899Z,23.48,0,0
perimetro-bodega-01,2026-09-24T05:32:23.567Z,23.32,0,0
perimetro-bodega-01,2026-09-24T05:30:53.224Z,23.33,0,0
perimetro-bodega-01,2026-09-24T05:29:22.844Z,23.52,0,0
perimetro-bodega-01,2026-09-24T05:27:52.492Z,23.27,0,0
perimetro-bodega-01,2026-09-24T05:26:22.215Z,23.55,0,0
perimetro-bodega-01,2026-09-24T05:24:51.786Z,23.18,0,1
perimetro-bodega-01,2026-09-24T15:46:58.753Z,28.31,0,0
perimetro-bodega-01,2026-09-24T15:48:29.101Z,28.52,0,0
perimetro-bodega-01,2026-09-24T15:54:30.523Z,28.38,0,0
perimetro-bodega-01,2026-09-24T18:18:56.322Z,29.46,0,0
perimetro-bodega-01,2026-09-24T19:47:47.465Z,29.37,0,0
perimetro-bodega-01,2026-09-24T21:44:36.993Z,28.49,0,0
perimetro-bodega-01,2026-09-24T21:46:07.364Z,28.97,0,0
perimetro-bodega-01,2026-09-24T21:56:39.855Z,28.48,0,0
perimetro-bodega-01,2026-09-24T21:58:10.2Z,28.33,1,1
perimetro-bodega-01,2026-09-24T22:26:46.767Z,28.4,0,0
perimetro-bodega-01,2026-09-24T22:28:17.125Z,28.11,1,0
perimetro-bodega-01,2026-09-24T22:44:51.106Z,28.35,0,0
perimetro-bodega-01,2026-09-24T22:46:21.481Z,28.3,0,0
perimetro-bodega-01,2026-09-24T22:58:24.255Z,27.79,0,0
perimetro-bodega-01,2026-09-24T23:24:02.075Z,27.57,0,0
perimetro-bodega-01,2026-09-25T00:42:12.367Z,26.29,0,0
perimetro-bodega-01,2026-09-25T01:37:55.282Z,25.66,0,0
perimetro-bodega-01,2026-09-24T13:55:31.02Z,27.04,0,0
perimetro-bodega-01,2026-09-24T13:57:01.39Z,27.17,0,0
perimetro-bodega-01,2026-09-24T14:10:35.871Z,27.11,0,0
perimetro-bodega-01,2026-09-24T14:12:06.188Z,27.14,0,1
perimetro-bodega-01,2026-09-24T14:37:42.209Z,27.87,0,0
perimetro-bodega-01,2026-09-24T17:54:50.788Z,29.38,0,0
perimetro-bodega-01,2026-09-24T17:56:21.12Z,29.17,0,0
perimetro-bodega-01,2026-09-24T17:57:51.448Z,29.44,0,0
perimetro-bodega-01,2026-09-24T19:22:11.454Z,29.78,0,1
perimetro-bodega-01,2026-09-24T19:23:41.831Z,29.44,0,0
perimetro-bodega-01,2026-09-24T19:31:13.596Z,29.53,0,0
perimetro-bodega-01,2026-09-24T19:55:19.152Z,29.69,0,0
perimetro-bodega-01,2026-09-24T19:56:49.512Z,29.4,0,0
perimetro-bodega-01,2026-09-24T21:03:57.37Z,28.95,0,0
perimetro-bodega-01,2026-09-24T21:59:40.529Z,28.51,0,0
perimetro-bodega-01,2026-09-24T22:01:10.852Z,28.38,0,0
perimetro-bodega-01,2026-09-24T23:07:28.201Z,27.67,0,0
perimetro-bodega-01,2026-09-24T23:08:58.563Z,27.74,0,0
perimetro-bodega-01,2026-09-24T23:42:06.444Z,27.42,0,0
perimetro-bodega-01,2026-09-24T23:43:36.778Z,27.51,0,0
perimetro-bodega-01,2026-09-25T00:39:11.766Z,26.51,0,0
perimetro-bodega-01,2026-09-25T00:58:46.137Z,26.07,0,0
perimetro-bodega-01,2026-09-25T01:00:16.487Z,26.24,0,0
perimetro-bodega-01,2026-09-25T01:01:46.814Z,26.45,0,0
perimetro-bodega-01,2026-09-24T05:23:21.378Z,23.36,0,0
perimetro-bodega-01,2026-09-24T05:21:50.99Z,23.54,0,0
perimetro-bodega-01,2026-09-24T05:20:20.725Z,23.54,0,0
perimetro-bodega-01,2026-09-24T05:18:50.366Z,23.6,0,0
perimetro-bodega-01,2026-09-24T05:17:20.032Z,23.2,0,0
perimetro-bodega-01,2026-09-24T05:15:49.705Z,23.26,0,0
perimetro-bodega-01,2026-09-24T05:14:19.355Z,23.59,0,0
perimetro-bodega-01,2026-09-24T05:12:48.979Z,23.4,0,0
perimetro-bodega-01,2026-09-24T05:11:18.641Z,23.53,0,0
perimetro-bodega-01,2026-09-24T05:09:48.262Z,23.48,0,0
perimetro-bodega-01,2026-09-24T05:08:17.941Z,23.52,0,0
perimetro-bodega-01,2026-09-24T05:06:47.559Z,23.32,0,0
perimetro-bodega-01,2026-09-24T05:05:17.197Z,23.21,0,0
perimetro-bodega-01,2026-09-24T05:03:46.901Z,23.62,0,0
perimetro-bodega-01,2026-09-24T05:02:16.538Z,23.13,0,0
perimetro-bodega-01,2026-09-24T05:00:46.126Z,23.54,0,0
perimetro-bodega-01,2026-09-24T04:59:15.776Z,23.43,0,0
perimetro-bodega-01,2026-09-24T04:57:45.418Z,23.61,0,1
perimetro-bodega-01,2026-09-24T04:56:15.1Z,23.52,0,0
perimetro-bodega-01,2026-09-24T04:54:44.747Z,23.39,0,0
perimetro-bodega-01,2026-09-24T04:53:14.375Z,23.64,0,0
perimetro-bodega-01,2026-09-24T04:51:44.045Z,23.37,0,0
perimetro-bodega-01,2026-09-24T04:50:13.779Z,23.8,0,0
perimetro-bodega-01,2026-09-24T04:48:43.429Z,23.62,0,0
perimetro-bodega-01,2026-09-24T04:47:13.096Z,23.65,0,0
perimetro-bodega-01,2026-09-24T04:45:42.762Z,23.53,0,0
perimetro-bodega-01,2026-09-24T04:44:12.414Z,23.8,0,0
perimetro-bodega-01,2026-09-24T04:42:41.995Z,23.75,0,0
perimetro-bodega-01,2026-09-24T04:41:11.601Z,23.62,0,0
perimetro-bodega-01,2026-09-24T04:39:41.214Z,23.73,0,0
perimetro-bodega-01,2026-09-24T04:38:10.931Z,23.45,0,1
perimetro-bodega-01,2026-09-24T04:36:40.586Z,23.45,0,0
perimetro-bodega-01,2026-09-24T04:35:10.227Z,23.67,0,0
perimetro-bodega-01,2026-09-24T04:33:39.857Z,23.49,0,0
perimetro-bodega-01,2026-09-24T04:32:09.48Z,23.88,0,0
perimetro-bodega-01,2026-09-24T04:30:39.137Z,23.91,0,0
perimetro-bodega-01,2026-09-24T04:29:08.774Z,23.78,0,0
perimetro-bodega-01,2026-09-24T04:27:38.383Z,23.71,0,0
perimetro-bodega-01,2026-09-24T04:26:08.05Z,23.97,0,1
perimetro-bodega-01,2026-09-24T04:24:37.689Z,23.68,0,0
perimetro-bodega-01,2026-09-24T04:23:07.363Z,24.01,0,0
perimetro-bodega-01,2026-09-24T04:21:36.982Z,23.51,0,0
perimetro-bodega-01,2026-09-24T04:20:06.629Z,23.76,0,0
perimetro-bodega-01,2026-09-24T04:18:36.27Z,23.75,0,0
perimetro-bodega-01,2026-09-24T04:17:05.937Z,23.65,0,0
perimetro-bodega-01,2026-09-24T04:15:35.607Z,23.53,0,1
perimetro-bodega-01,2026-09-24T04:14:05.272Z,23.89,0,0
perimetro-bodega-01,2026-09-24T04:12:34.93Z,24.06,0,1
perimetro-bodega-01,2026-09-24T04:11:04.567Z,23.61,0,0
perimetro-bodega-01,2026-09-24T04:09:34.253Z,23.73,0,0
perimetro-bodega-01,2026-09-24T04:08:03.872Z,23.8,0,0
perimetro-bodega-01,2026-09-24T04:06:33.549Z,23.62,0,0
perimetro-bodega-01,2026-09-24T04:05:03.2Z,23.95,0,0
perimetro-bodega-01,2026-09-24T04:03:32.858Z,23.84,0,0
perimetro-bodega-01,2026-09-24T04:02:02.535Z,24.19,0,0
perimetro-bodega-01,2026-09-24T04:00:32.189Z,24.06,0,0
perimetro-bodega-01,2026-09-24T03:59:01.827Z,24.12,0,0
perimetro-bodega-01,2026-09-24T03:57:31.487Z,24.07,0,0
perimetro-bodega-01,2026-09-24T03:56:01.125Z,24.2,0,0
perimetro-bodega-01,2026-09-24T03:54:30.777Z,23.88,0,0
perimetro-bodega-01,2026-09-24T03:53:00.467Z,24.07,0,0
perimetro-bodega-01,2026-09-24T03:51:30.077Z,23.8,0,0
perimetro-bodega-01,2026-09-24T03:49:59.713Z,24.2,0,0
perimetro-bodega-01,2026-09-24T03:48:29.311Z,24.13,0,0
perimetro-bodega-01,2026-09-24T03:46:58.997Z,23.8,0,0
perimetro-bodega-01,2026-09-24T03:45:28.635Z,24.28,0,0
perimetro-bodega-01,2026-09-24T03:43:58.251Z,24.2,0,1
perimetro-bodega-01,2026-09-24T03:42:27.905Z,24.2,0,1
perimetro-bodega-01,2026-09-24T03:40:57.566Z,23.9,0,1
perimetro-bodega-01,2026-09-24T03:39:27.255Z,24.24,0,0
perimetro-bodega-01,2026-09-24T03:37:56.88Z,24.34,0,0
perimetro-bodega-01,2026-09-24T03:36:26.474Z,24.18,0,0
perimetro-bodega-01,2026-09-24T03:34:56.097Z,24.22,0,1
perimetro-bodega-01,2026-09-24T03:33:25.757Z,24.29,0,1
perimetro-bodega-01,2026-09-24T03:31:55.34Z,23.99,0,0
perimetro-bodega-01,2026-09-24T03:30:25.002Z,24.43,0,0
perimetro-bodega-01,2026-09-24T03:28:54.641Z,23.99,0,0
perimetro-bodega-01,2026-09-24T03:27:24.319Z,24.02,0,0
perimetro-bodega-01,2026-09-24T03:25:53.935Z,24.45,0,1
perimetro-bodega-01,2026-09-24T03:24:23.615Z,24.54,0,0
perimetro-bodega-01,2026-09-24T03:22:53.252Z,24.13,0,1
perimetro-bodega-01,2026-09-24T03:21:22.864Z,24.61,0,0
perimetro-bodega-01,2026-09-24T03:19:52.532Z,24.67,0,0
perimetro-bodega-01,2026-09-24T03:18:22.18Z,24.53,0,0
perimetro-bodega-01,2026-09-24T03:16:51.775Z,24.28,0,0
perimetro-bodega-01,2026-09-24T03:15:21.393Z,24.24,0,0
perimetro-bodega-01,2026-09-24T03:13:51.123Z,24.49,1,0
perimetro-bodega-01,2026-09-24T03:12:20.745Z,24.69,0,0
perimetro-bodega-01,2026-09-24T03:10:50.44Z,24.56,0,0
perimetro-bodega-01,2026-09-24T03:09:20.039Z,24.61,0,0
perimetro-bodega-01,2026-09-24T03:07:49.71Z,24.55,0,0
perimetro-bodega-01,2026-09-24T03:06:19.364Z,24.45,0,0
perimetro-bodega-01,2026-09-24T03:04:49.04Z,24.67,0,0
perimetro-bodega-01,2026-09-24T03:03:18.679Z,24.59,0,0
perimetro-bodega-01,2026-09-24T03:01:48.326Z,24.64,1,0
perimetro-bodega-01,2026-09-24T03:00:17.946Z,24.6,0,0
perimetro-bodega-01,2026-09-24T02:58:47.614Z,24.88,0,0
perimetro-bodega-01,2026-09-24T02:57:17.257Z,24.37,0,0
perimetro-bodega-01,2026-09-24T02:55:46.929Z,24.7,0,0
perimetro-bodega-01,2026-09-24T02:54:16.517Z,24.5,0,0
perimetro-bodega-01,2026-09-24T02:52:46.163Z,24.73,0,0
perimetro-bodega-01,2026-09-24T02:16:45.863Z,25.26,0,0
perimetro-bodega-01,2026-09-24T02:15:15.408Z,25.21,0,0
perimetro-bodega-01,2026-09-24T02:13:45.094Z,25.5,0,0
perimetro-bodega-01,2026-09-24T02:12:14.738Z,25.23,1,0
perimetro-bodega-01,2026-09-24T02:10:44.375Z,25.54,0,1
perimetro-bodega-01,2026-09-24T02:09:13.998Z,25.3,0,0
perimetro-bodega-01,2026-09-24T02:07:43.654Z,25.47,0,0
perimetro-bodega-01,2026-09-24T02:06:13.322Z,25.34,0,1
perimetro-bodega-01,2026-09-24T02:04:42.939Z,25.63,0,0
perimetro-bodega-01,2026-09-24T02:03:12.592Z,25.39,0,0
perimetro-bodega-01,2026-09-24T02:01:42.238Z,25.43,0,0
perimetro-bodega-01,2026-09-24T02:00:11.92Z,25.46,0,0
perimetro-bodega-01,2026-09-24T01:58:41.536Z,25.63,0,1
perimetro-bodega-01,2026-09-24T01:57:11.115Z,25.22,0,0
perimetro-bodega-01,2026-09-24T01:55:40.76Z,25.47,0,0
perimetro-bodega-01,2026-09-24T01:54:10.418Z,25.78,0,0
perimetro-bodega-01,2026-09-24T01:52:40.096Z,25.63,0,0
perimetro-bodega-01,2026-09-24T01:51:09.705Z,25.26,0,0
perimetro-bodega-01,2026-09-24T01:49:39.379Z,25.76,0,1
perimetro-bodega-01,2026-09-24T01:48:09.004Z,25.44,0,0
perimetro-bodega-01,2026-09-24T01:46:38.732Z,25.49,0,0
perimetro-bodega-01,2026-09-24T01:45:08.397Z,25.61,0,0
perimetro-bodega-01,2026-09-24T01:43:38.046Z,25.6,0,0
perimetro-bodega-01,2026-09-24T01:42:07.593Z,25.89,0,0
perimetro-bodega-01,2026-09-24T01:40:37.259Z,25.5,0,0
perimetro-bodega-01,2026-09-24T01:39:06.942Z,25.64,0,0
perimetro-bodega-01,2026-09-24T01:37:36.582Z,25.84,0,0
perimetro-bodega-01,2026-09-24T01:36:06.233Z,25.66,0,0
perimetro-bodega-01,2026-09-24T01:34:35.89Z,25.6,0,1
perimetro-bodega-01,2026-09-24T01:33:05.486Z,25.69,0,0
perimetro-bodega-01,2026-09-24T01:31:35.127Z,25.61,0,0
perimetro-bodega-01,2026-09-24T01:30:04.699Z,26.05,0,0
perimetro-bodega-01,2026-09-24T01:28:34.418Z,25.66,0,0
perimetro-bodega-01,2026-09-24T01:27:04.073Z,25.81,0,0
perimetro-bodega-01,2026-09-24T01:25:33.712Z,25.95,1,0
perimetro-bodega-01,2026-09-24T01:24:03.437Z,26.15,0,0
perimetro-bodega-01,2026-09-24T01:22:33.094Z,25.98,0,0
perimetro-bodega-01,2026-09-24T01:21:02.729Z,25.82,0,0
perimetro-bodega-01,2026-09-24T01:19:32.343Z,25.87,1,0
perimetro-bodega-01,2026-09-24T01:18:01.976Z,26.29,0,0
perimetro-bodega-01,2026-09-24T01:16:31.645Z,25.73,0,0
perimetro-bodega-01,2026-09-24T01:15:01.254Z,26.26,0,0
perimetro-bodega-01,2026-09-24T01:13:30.912Z,26.15,0,0
perimetro-bodega-01,2026-09-24T01:12:00.521Z,26.13,0,1
perimetro-bodega-01,2026-09-24T01:10:30.185Z,26.35,0,0
perimetro-bodega-01,2026-09-24T01:08:59.806Z,25.94,0,0
perimetro-bodega-01,2026-09-24T01:07:29.451Z,26.35,0,0
perimetro-bodega-01,2026-09-24T01:05:59.071Z,26.26,0,0
perimetro-bodega-01,2026-09-24T01:04:28.696Z,26.2,1,0
perimetro-bodega-01,2026-09-24T01:02:58.384Z,26.07,0,0
perimetro-bodega-01,2026-09-24T01:01:28.024Z,26.14,0,0
perimetro-bodega-01,2026-09-24T00:59:57.635Z,26.41,0,0
perimetro-bodega-01,2026-09-24T00:58:27.269Z,26.23,0,0
perimetro-bodega-01,2026-09-24T00:56:56.893Z,26.21,1,0
perimetro-bodega-01,2026-09-24T00:55:26.545Z,26.27,0,0
perimetro-bodega-01,2026-09-24T00:53:56.153Z,26.58,0,0
perimetro-bodega-01,2026-09-24T00:52:25.797Z,26.18,0,0
perimetro-bodega-01,2026-09-24T00:50:55.452Z,26.43,0,0
perimetro-bodega-01,2026-09-24T00:49:25.028Z,26.14,0,0
perimetro-bodega-01,2026-09-24T00:47:54.646Z,26.68,0,0
perimetro-bodega-01,2026-09-24T00:46:24.324Z,26.65,0,0
perimetro-bodega-01,2026-09-24T00:44:53.904Z,26.64,0,0
perimetro-bodega-01,2026-09-24T00:43:23.513Z,26.43,0,1
perimetro-bodega-01,2026-09-24T00:41:53.172Z,26.7,0,1
perimetro-bodega-01,2026-09-24T00:40:22.838Z,26.52,0,1
perimetro-bodega-01,2026-09-24T00:38:52.456Z,26.7,0,0
perimetro-bodega-01,2026-09-24T13:58:31.738Z,27.03,0,0
perimetro-bodega-01,2026-09-24T14:00:02.062Z,26.89,0,1
perimetro-bodega-01,2026-09-24T16:17:05.869Z,28.78,0,0
perimetro-bodega-01,2026-09-24T16:18:36.198Z,28.97,0,0
perimetro-bodega-01,2026-09-24T17:12:40.698Z,29.42,0,0
perimetro-bodega-01,2026-09-24T18:06:53.465Z,29.35,0,0
perimetro-bodega-01,2026-09-24T18:08:23.814Z,29.7,1,1
perimetro-bodega-01,2026-09-24T18:09:54.169Z,29.2,0,0
perimetro-bodega-01,2026-09-24T18:11:24.534Z,29.5,0,0
perimetro-bodega-01,2026-09-24T18:43:02.145Z,29.62,0,0
perimetro-bodega-01,2026-09-24T19:05:37.481Z,29.62,0,0
perimetro-bodega-01,2026-09-24T19:26:42.536Z,29.53,0,0
perimetro-bodega-01,2026-09-24T19:49:17.805Z,29.44,0,0
perimetro-bodega-01,2026-09-24T19:58:19.873Z,29.13,0,0
perimetro-bodega-01,2026-09-24T20:07:21.973Z,29.59,0,0
perimetro-bodega-01,2026-09-24T21:37:05.223Z,28.59,0,0
perimetro-bodega-01,2026-09-24T23:39:05.822Z,27.18,0,0
perimetro-bodega-01,2026-09-24T23:40:36.172Z,27.3,0,1
perimetro-bodega-01,2026-09-25T01:39:25.625Z,25.4,0,0
perimetro-bodega-01,2026-09-25T01:40:55.973Z,25.6,0,0
perimetro-bodega-01,2026-09-25T01:45:26.917Z,25.84,0,0
perimetro-bodega-01,2026-09-25T01:46:57.263Z,25.78,0,1
perimetro-bodega-01,2026-09-25T01:54:29.085Z,25.56,0,0
perimetro-bodega-01,2026-09-25T01:55:59.415Z,25.64,0,1
perimetro-bodega-01,2026-09-24T19:14:39.659Z,29.39,0,0
perimetro-bodega-01,2026-09-24T19:28:12.918Z,29.56,0,0
perimetro-bodega-01,2026-09-24T19:29:43.28Z,29.35,1,0
perimetro-bodega-01,2026-09-24T19:37:15.031Z,29.64,0,0
perimetro-bodega-01,2026-09-24T19:38:45.395Z,29.17,0,0
perimetro-bodega-01,2026-09-24T20:05:51.608Z,29.15,0,0
perimetro-bodega-01,2026-09-24T20:54:55.214Z,29,0,0
perimetro-bodega-01,2026-09-24T20:56:25.619Z,28.94,0,0
perimetro-bodega-01,2026-09-24T21:47:37.715Z,28.67,1,0
perimetro-bodega-01,2026-09-24T22:10:12.957Z,28.62,0,1
perimetro-bodega-01,2026-09-24T22:25:16.427Z,28.5,0,0
perimetro-bodega-01,2026-09-24T22:29:47.479Z,28.28,0,0
perimetro-bodega-01,2026-09-24T22:31:17.839Z,27.95,0,0
perimetro-bodega-01,2026-09-24T23:28:33.141Z,27.39,0,1
perimetro-bodega-01,2026-09-25T00:51:14.482Z,26.36,0,0
perimetro-bodega-01,2026-09-24T00:37:22.069Z,26.68,0,0
perimetro-bodega-01,2026-09-24T00:35:51.691Z,26.75,0,0
perimetro-bodega-01,2026-09-24T00:34:21.313Z,26.72,0,0
perimetro-bodega-01,2026-09-24T00:32:50.906Z,26.91,0,0
perimetro-bodega-01,2026-09-24T00:31:20.541Z,26.91,0,0
perimetro-bodega-01,2026-09-24T00:29:50.128Z,26.82,0,0
perimetro-bodega-01,2026-09-24T00:28:19.798Z,26.45,1,0
perimetro-bodega-01,2026-09-24T00:26:49.48Z,26.87,1,0
perimetro-bodega-01,2026-09-24T00:25:19.074Z,26.9,0,0
perimetro-bodega-01,2026-09-24T00:23:48.7Z,26.73,0,0
perimetro-bodega-01,2026-09-24T00:22:18.334Z,26.79,0,0
perimetro-bodega-01,2026-09-24T00:20:47.955Z,26.6,0,0
perimetro-bodega-01,2026-09-24T00:19:17.619Z,26.8,0,0
perimetro-bodega-01,2026-09-24T00:17:47.277Z,27.09,0,0
perimetro-bodega-01,2026-09-24T00:16:16.911Z,27.06,0,0
perimetro-bodega-01,2026-09-24T00:14:46.582Z,26.62,0,0
perimetro-bodega-01,2026-09-24T00:13:16.217Z,26.92,0,0
perimetro-bodega-01,2026-09-24T00:11:45.852Z,27,0,0
perimetro-bodega-01,2026-09-24T00:10:15.528Z,26.68,0,0
perimetro-bodega-01,2026-09-24T00:08:45.24Z,27.23,0,0
perimetro-bodega-01,2026-09-24T00:07:14.907Z,26.87,0,0
perimetro-bodega-01,2026-09-24T00:05:44.57Z,26.94,0,0
perimetro-bodega-01,2026-09-24T00:04:14.231Z,27.24,1,0
perimetro-bodega-01,2026-09-24T00:02:43.874Z,27.36,0,0
perimetro-bodega-01,2026-09-24T00:01:13.464Z,27.21,0,1
perimetro-bodega-01,2026-09-23T23:59:43.055Z,27.2,0,1
perimetro-bodega-01,2026-09-23T23:58:12.745Z,27.09,0,0
perimetro-bodega-01,2026-09-23T23:56:42.388Z,26.89,0,0
perimetro-bodega-01,2026-09-23T23:55:11.985Z,27.26,1,0
perimetro-bodega-01,2026-09-23T23:53:41.637Z,27.09,0,0
perimetro-bodega-01,2026-09-23T23:52:11.285Z,26.92,0,0
perimetro-bodega-01,2026-09-23T23:50:40.903Z,27.16,0,0
perimetro-bodega-01,2026-09-23T23:49:10.541Z,27.28,0,0
perimetro-bodega-01,2026-09-23T23:47:40.2Z,27.48,1,1
perimetro-bodega-01,2026-09-23T23:46:09.839Z,27.46,1,1
perimetro-bodega-01,2026-09-23T23:44:39.481Z,27.53,0,0
perimetro-bodega-01,2026-09-23T23:43:09.101Z,27.54,0,0
perimetro-bodega-01,2026-09-23T23:41:38.775Z,27.26,0,0
perimetro-bodega-01,2026-09-23T23:40:08.384Z,27.3,1,0
perimetro-bodega-01,2026-09-23T23:38:38.018Z,27.52,0,1
perimetro-bodega-01,2026-09-23T23:37:07.653Z,27.58,0,0
perimetro-bodega-01,2026-09-23T23:35:37.318Z,27.2,0,0
perimetro-bodega-01,2026-09-23T23:34:06.989Z,27.68,0,0
perimetro-bodega-01,2026-09-23T23:32:36.626Z,27.39,0,0
perimetro-bodega-01,2026-09-23T23:31:06.309Z,27.59,0,0
perimetro-bodega-01,2026-09-23T23:29:35.979Z,27.31,0,1
perimetro-bodega-01,2026-09-23T23:28:05.59Z,27.67,0,0
perimetro-bodega-01,2026-09-23T23:26:35.227Z,27.27,0,0
perimetro-bodega-01,2026-09-23T23:25:04.958Z,27.5,0,0
perimetro-bodega-01,2026-09-23T23:23:34.626Z,27.34,0,0
perimetro-bodega-01,2026-09-23T23:22:04.25Z,27.8,0,0
perimetro-bodega-01,2026-09-23T23:20:33.881Z,27.77,0,0
perimetro-bodega-01,2026-09-23T23:19:03.536Z,27.35,0,0
perimetro-bodega-01,2026-09-23T23:17:33.18Z,27.61,0,0
perimetro-bodega-01,2026-09-23T22:41:32.816Z,28.16,0,0
perimetro-bodega-01,2026-09-23T22:40:02.5Z,27.95,0,0
perimetro-bodega-01,2026-09-23T22:38:32.169Z,28.2,0,0
perimetro-bodega-01,2026-09-23T22:37:01.806Z,28.2,0,1
perimetro-bodega-01,2026-09-23T22:35:31.45Z,28.13,0,0
perimetro-bodega-01,2026-09-23T22:34:01.123Z,27.91,1,0
perimetro-bodega-01,2026-09-23T22:32:30.78Z,28.14,0,0
perimetro-bodega-01,2026-09-23T22:31:00.406Z,28.49,0,0
perimetro-bodega-01,2026-09-23T22:29:30.04Z,27.95,0,0
perimetro-bodega-01,2026-09-23T22:27:59.634Z,28.31,0,0
perimetro-bodega-01,2026-09-23T22:26:29.303Z,28.06,0,0
perimetro-bodega-01,2026-09-23T22:24:58.868Z,28.03,0,0
perimetro-bodega-01,2026-09-23T22:23:28.484Z,28.54,0,0
perimetro-bodega-01,2026-09-23T22:21:58.137Z,28.41,0,0
perimetro-bodega-01,2026-09-23T22:20:27.79Z,28.57,0,0
perimetro-bodega-01,2026-09-23T22:18:57.443Z,28.15,0,0
perimetro-bodega-01,2026-09-23T22:17:27.096Z,28.58,1,0
perimetro-bodega-01,2026-09-23T22:15:56.761Z,28.48,0,0
perimetro-bodega-01,2026-09-23T22:14:26.431Z,28.21,0,1
perimetro-bodega-01,2026-09-23T22:12:56.1Z,28.36,0,0
perimetro-bodega-01,2026-09-23T22:11:25.758Z,28.41,0,0
perimetro-bodega-01,2026-09-23T22:09:55.425Z,28.5,1,1
perimetro-bodega-01,2026-09-23T22:08:25.087Z,28.38,0,0
perimetro-bodega-01,2026-09-23T22:06:54.804Z,28.33,1,0
perimetro-bodega-01,2026-09-23T22:05:24.458Z,28.69,0,1
perimetro-bodega-01,2026-09-23T22:03:54.099Z,28.33,0,0
perimetro-bodega-01,2026-09-23T22:02:23.749Z,28.43,0,1
perimetro-bodega-01,2026-09-23T22:00:53.385Z,28.46,0,0
perimetro-bodega-01,2026-09-23T21:59:23.044Z,28.3,1,0
perimetro-bodega-01,2026-09-23T21:57:52.67Z,28.7,0,0
perimetro-bodega-01,2026-09-23T21:56:22.312Z,28.58,0,0
perimetro-bodega-01,2026-09-23T21:54:51.936Z,28.48,0,0
perimetro-bodega-01,2026-09-23T21:53:21.56Z,28.75,0,0
perimetro-bodega-01,2026-09-23T21:51:51.305Z,28.56,0,0
perimetro-bodega-01,2026-09-23T21:50:21.036Z,28.6,0,0
perimetro-bodega-01,2026-09-23T21:48:50.687Z,28.94,0,0
perimetro-bodega-01,2026-09-23T21:47:20.278Z,28.6,0,0
perimetro-bodega-01,2026-09-23T21:45:49.913Z,28.65,0,0
perimetro-bodega-01,2026-09-23T21:44:19.56Z,28.92,0,0
perimetro-bodega-01,2026-09-23T21:42:49.221Z,28.88,0,0
perimetro-bodega-01,2026-09-23T21:41:18.851Z,28.46,0,0
perimetro-bodega-01,2026-09-23T21:39:48.488Z,28.6,0,0
perimetro-bodega-01,2026-09-23T21:38:18.161Z,28.78,0,0
perimetro-bodega-01,2026-09-23T21:36:47.822Z,28.99,0,0
perimetro-bodega-01,2026-09-23T21:35:17.455Z,28.93,1,0
perimetro-bodega-01,2026-09-23T21:33:47.088Z,28.89,0,0
perimetro-bodega-01,2026-09-23T21:32:16.696Z,28.77,0,0
perimetro-bodega-01,2026-09-23T21:30:46.332Z,28.68,0,0
perimetro-bodega-01,2026-09-23T21:29:15.905Z,29.04,0,0
perimetro-bodega-01,2026-09-23T21:27:45.546Z,29.09,0,0
perimetro-bodega-01,2026-09-23T21:26:15.214Z,28.89,0,0
perimetro-bodega-01,2026-09-23T21:24:44.809Z,29.13,0,0
perimetro-bodega-01,2026-09-23T21:23:14.418Z,28.71,0,0
perimetro-bodega-01,2026-09-23T21:21:44.065Z,28.75,0,0
perimetro-bodega-01,2026-09-23T21:20:13.718Z,28.78,0,0
perimetro-bodega-01,2026-09-23T21:18:43.387Z,29.1,0,0
perimetro-bodega-01,2026-09-23T21:17:13.041Z,28.88,0,0
perimetro-bodega-01,2026-09-23T21:15:42.725Z,29.21,0,0
perimetro-bodega-01,2026-09-23T21:14:12.415Z,28.8,0,0
perimetro-bodega-01,2026-09-23T21:12:42.032Z,29.18,0,0
perimetro-bodega-01,2026-09-23T21:11:11.686Z,28.8,0,0
perimetro-bodega-01,2026-09-23T21:09:41.339Z,29.23,0,0
perimetro-bodega-01,2026-09-23T21:08:10.998Z,29.14,0,0
