id,ts,humedadSuelo,temperaturaSuelo,conductividad,iluminanciaPAR
lote-cultivo-03,2026-09-24T12:45:36.32Z,25.11,,,7778
lote-cultivo-01,2026-09-24T12:44:48.147Z,53.77933040116597,69.19693208191376,67.96738390114133,64.3233785346835
lote-cultivo-03,2026-09-24T12:44:36.175Z,25.3,,,7176
lote-cultivo-03,2026-09-24T12:43:36.02Z,25.48,,,6756.8
lote-cultivo-01,2026-09-24T12:43:33.618Z,81.52184497640287,47.280207369520994,49.44820965315703,17.756275127878194
lote-cultivo-03,2026-09-24T12:42:35.894Z,25.52,,,6168.5
lote-cultivo-01,2026-09-24T12:42:19.103Z,47.4320957199452,24.976428435450224,69.48429795988446,58.40645486853479
lote-cultivo-03,2026-09-24T12:41:35.756Z,25.53,,,6296.5
lote-cultivo-01,2026-09-24T12:41:04.583Z,37.35090483007429,29.94249911808505,34.931440872998444,37.65099632702172
lote-cultivo-03,2026-09-24T12:40:35.617Z,25.72,,,6762.3
lote-cultivo-01,2026-09-24T12:39:50.052Z,61.697489715706475,43.30291684609649,61.46688055973048,64.18924121770395
lote-cultivo-03,2026-09-24T12:39:35.472Z,25.77,,,7078
lote-cultivo-01,2026-09-24T12:38:35.513Z,39.764820633963225,44.21804700921785,10.727343693383135,75.65716291266371
lote-cultivo-03,2026-09-24T12:38:35.342Z,25.84,,,6417.8
lote-cultivo-03,2026-09-24T12:37:35.202Z,25.89,,,6821.4
lote-cultivo-01,2026-09-24T12:37:20.99Z,8.497765089622721,56.87480411096119,69.461969124539,35.39851863819714
lote-cultivo-03,2026-09-24T12:36:35.065Z,25.91,,,5573.4
lote-cultivo-01,2026-09-24T12:36:06.465Z,44.877169095708346,79.70018768928256,28.36578383981759,52.48152476332493
lote-cultivo-03,2026-09-24T12:35:34.928Z,26.07,,,5735.2
lote-cultivo-01,2026-09-24T12:34:50.961Z,81.44187974620746,71.2944803003432,60.08321672375626,17.019729730330667
lote-cultivo-03,2026-09-24T12:34:34.776Z,26.18,,,5469.5
lote-cultivo-01,2026-09-24T12:33:36.427Z,57.247108045541715,37.10144063163865,74.17206359688076,56.84724981639281
lote-cultivo-03,2026-09-24T12:33:34.64Z,26.37,,,7060.9
lote-cultivo-03,2026-09-24T12:32:34.503Z,26.45,,,6868.1
lote-cultivo-01,2026-09-24T12:32:21.9Z,49.03948681800452,28.700143657803743,37.67106922582697,74.54999964708658
lote-cultivo-03,2026-09-24T12:31:34.369Z,26.53,,,5197.7
lote-cultivo-01,2026-09-24T12:31:07.375Z,79.52065141226642,43.21422306725148,81.64099204405053,46.6499806745113
lote-cultivo-03,2026-09-24T12:30:34.218Z,26.62,,,6222.3
lote-cultivo-01,2026-09-24T12:29:52.845Z,64.15074352358849,45.49400668504141,24.838167793234778,75.80065339458594
lote-cultivo-03,2026-09-24T12:29:34.082Z,26.66,,,6680
lote-cultivo-01,2026-09-24T12:28:38.316Z,23.841157136911026,46.50449736015373,62.85020981323586,13.650526295252952
lote-cultivo-03,2026-09-24T12:28:33.944Z,26.8,,,6238.7
lote-cultivo-03,2026-09-24T12:27:33.788Z,26.85,,,5854.8
lote-cultivo-01,2026-09-24T12:27:23.789Z,44.639087913431666,61.664932065425226,13.48678523303394,40.33522842545968
lote-cultivo-03,2026-09-24T12:26:33.666Z,26.98,,,5774.5
lote-cultivo-01,2026-09-24T12:26:09.268Z,75.62457278258015,66.28579071590877,67.24601285614763,64.34123785616954
lote-cultivo-03,2026-09-24T12:25:33.515Z,27.01,,,4956.9
lote-cultivo-01,2026-09-24T12:24:54.755Z,50.294217896762206,53.430157434861925,26.18003442022891,33.717198942228634
lote-cultivo-03,2026-09-24T12:24:33.392Z,27.21,,,4804.2
lote-cultivo-01,2026-09-24T12:23:40.237Z,41.39350809820027,46.17964916994758,64.15325625357032,88.84633077178553
lote-cultivo-03,2026-09-24T12:23:33.255Z,27.23,,,5841.6
lote-cultivo-03,2026-09-24T12:22:33.101Z,27.44,,,5304.3
lote-cultivo-01,2026-09-24T12:22:25.713Z,79.88447916161762,41.91217613368576,70.27676412973848,35.447921393025716
lote-cultivo-03,2026-09-24T12:21:32.965Z,27.52,,,4991.2
lote-cultivo-01,2026-09-24T12:21:11.181Z,77.60384600839107,33.30823402655498,39.64305215046773,40.806607500811324
lote-cultivo-03,2026-09-24T12:20:32.824Z,27.76,,,5855.7
lote-cultivo-01,2026-09-24T12:19:56.662Z,39.75608465478358,43.53177716148718,80.704692802503,65.39814238095565
lote-cultivo-03,2026-09-24T12:19:32.687Z,27.82,,,5616.8
lote-cultivo-01,2026-09-24T12:18:42.121Z,53.21957300685354,68.48858384155385,28.18567291131446,19.1302282812296
lote-cultivo-03,2026-09-24T12:18:32.542Z,28.06,,,5468.6
lote-cultivo-03,2026-09-24T12:17:32.411Z,28.12,,,5239.9
lote-cultivo-01,2026-09-24T12:17:27.595Z,77.64798166353899,66.77313429673544,54.59836925335787,69.84203904659168
lote-cultivo-03,2026-09-24T12:16:32.27Z,28.35,,,5207.9
lote-cultivo-01,2026-09-24T12:16:13.065Z,43.406691285101246,44.74130682488324,26.472447299561395,43.31657931917297
lote-cultivo-03,2026-09-24T12:15:32.134Z,28.54,,,4579.5
lote-cultivo-01,2026-09-24T12:14:58.532Z,21.765128121177806,44.23219629133929,52.98241192281492,48.237038369348475
lote-cultivo-03,2026-09-24T12:14:31.994Z,28.54,,,5139.3
lote-cultivo-01,2026-09-24T12:13:43.99Z,57.564262528938606,52.496885456438136,37.54970788438956,77.03811279476139
lote-cultivo-03,2026-09-24T12:13:31.874Z,28.78,,,5634.6
lote-cultivo-01,2026-09-24T12:12:29.472Z,65.43700209298646,39.052522658915315,57.50002106091608,32.67889892873131
lote-cultivo-01,2026-09-24T12:11:14.941Z,36.17970198110417,32.14583948754981,73.44670343784628,56.66001195099032
lote-cultivo-01,2026-09-24T12:10:00.417Z,53.86010935259572,55.6853966162166,37.66235847424964,27.92399991859035
lote-cultivo-01,2026-09-24T12:08:45.898Z,84.0171771435766,73.0635464150072,81.93757006881819,41.637425970819216
lote-cultivo-01,2026-09-24T12:07:31.373Z,49.03883458335807,62.84042130166405,29.911811672249534,73.49576684541155
lote-cultivo-01,2026-09-24T12:06:16.854Z,14.488908338708145,50.65321039286355,47.03735280563032,50.58206635751108
lote-cultivo-01,2026-09-24T12:05:02.314Z,39.10335746373523,43.0069573109,40.750067027716895,75.82529111574557
lote-cultivo-01,2026-09-24T12:03:47.761Z,46.185679499162326,30.57338170047213,34.69939813825847,23.550462192172276
lote-cultivo-01,2026-09-24T12:02:33.225Z,18.045575802302505,32.11726744694166,55.18466524083735,31.58178670218113
lote-cultivo-01,2026-09-24T12:01:18.712Z,39.049795025693335,52.59592129854321,43.76266706416159,57.2111404465865
lote-cultivo-01,2026-09-24T12:00:04.191Z,82.09686928119775,62.27484131148242,83.07838241431564,37.73346141765575
lote-cultivo-01,2026-09-24T11:58:49.626Z,59.63875857600275,60.67460667005076,29.786400558412947,93.43313230155005
lote-cultivo-01,2026-09-24T11:57:35.102Z,24.852775340041045,69.74278484188368,89.87588823865018,41.01661868700279
lote-cultivo-01,2026-09-24T11:56:20.596Z,44.30408503754508,67.3225780851184,22.70396317082042,36.0279509733896
lote-cultivo-01,2026-09-24T11:55:06.091Z,47.91466651700449,32.959137629209515,48.84306795629986,59.32506454583678
lote-cultivo-01,2026-09-24T11:53:50.587Z,13.892685935449776,11.004106047320866,45.04414919616926,16.250110664900486
lote-cultivo-01,2026-09-24T11:52:36.05Z,25.600981004341232,32.0413091983469,25.450474018574752,79.29221645330445
lote-cultivo-01,2026-09-24T11:51:21.541Z,74.03166325142358,56.190166582316294,66.95300895837141,55.24390850772344
lote-cultivo-01,2026-09-24T11:50:07.022Z,65.45010994758174,60.62134193009151,38.44876237058993,39.49046524928446
lote-cultivo-01,2026-09-24T11:48:52.509Z,35.943673839698654,70.150609807306,83.43523095331773,73.36095313558307
lote-cultivo-03,2026-09-24T11:47:51.506Z,28.93,,,2879.8
lote-cultivo-01,2026-09-24T11:47:37.992Z,58.70992372377744,79.31703976034946,32.669335132010495,22.82421700564431
lote-cultivo-03,2026-09-24T11:46:51.368Z,29.01,,,2911.3
lote-cultivo-01,2026-09-24T11:46:23.477Z,70.0980978533497,60.41991520805029,86.89799538685968,59.57643758749085
lote-cultivo-03,2026-09-24T11:45:51.23Z,29.05,,,3051.1
lote-cultivo-01,2026-09-24T11:45:08.964Z,30.84808991376451,31.426568670664302,20.793022017435028,45.07818903417761
lote-cultivo-03,2026-09-24T11:44:51.094Z,23.63,,,2613.1
lote-cultivo-01,2026-09-24T11:43:54.428Z,28.26492459823207,21.075361489201313,52.158379395496034,35.02005116926539
lote-cultivo-03,2026-09-24T11:43:50.953Z,23.66,,,2967
lote-cultivo-03,2026-09-24T11:42:50.798Z,23.84,,,2376.2
lote-cultivo-01,2026-09-24T11:42:39.915Z,68.92309649167996,22.39130857218,42.92936628251624,73.44316434005421
lote-cultivo-03,2026-09-24T11:41:50.659Z,24.03,,,2893.7
lote-cultivo-01,2026-09-24T11:41:25.403Z,61.439196156808386,35.280393018907006,25.38284639930586,43.83041844325124
lote-cultivo-03,2026-09-24T11:40:50.526Z,24.24,,,2226.9
lote-cultivo-01,2026-09-24T11:40:10.891Z,33.48085458938467,68.63789985575562,66.79031137469154,70.3882409125583
lote-cultivo-03,2026-09-24T11:39:50.393Z,24.26,,,2493.8
lote-cultivo-01,2026-09-24T11:38:56.378Z,62.2342372578929,90.82191385420356,41.95320982511353,39.23721320172227
lote-cultivo-03,2026-09-24T11:38:50.254Z,24.29,,,2775.6
lote-cultivo-03,2026-09-24T11:37:50.116Z,24.51,,,2350.7
lote-cultivo-01,2026-09-24T11:37:41.872Z,86.81529223889108,74.03137200028928,73.96620848586866,27.05914350042037
lote-cultivo-03,2026-09-24T11:36:49.962Z,24.73,,,2272.9
lote-cultivo-01,2026-09-24T11:36:27.353Z,53.95646716002249,50.54768117847348,46.84628213307025,54.8271660411616
lote-cultivo-03,2026-09-24T11:35:49.823Z,24.87,,,2435.8
lote-cultivo-01,2026-09-24T11:35:12.834Z,44.49448609125924,43.86531847920339,71.88533278620883,36.85340567454789
lote-cultivo-03,2026-09-24T11:34:49.69Z,24.91,,,2141.3
lote-cultivo-01,2026-09-24T11:33:58.324Z,76.2838454666525,27.785406144831367,33.74394185988565,88.73798840188488
lote-cultivo-03,2026-09-24T11:33:49.537Z,24.92,,,2099
lote-cultivo-03,2026-09-24T11:32:49.399Z,24.99,,,1954.1
lote-cultivo-01,2026-09-24T11:32:43.81Z,61.33345527079452,7.999113534700097,42.60224360997732,52.812629522503805
lote-cultivo-03,2026-09-24T11:31:49.26Z,25.17,,,1715.5
lote-cultivo-01,2026-09-24T11:31:29.288Z,22.294704397315854,27.973426718961093,51.023103044476045,34.892646322175814
lote-cultivo-03,2026-09-24T11:30:49.124Z,25.31,,,2053.3
lote-cultivo-01,2026-09-24T11:30:14.776Z,45.05834776004153,72.75443607649545,17.21972750710519,52.30955036888885
lote-cultivo-03,2026-09-24T11:29:48.987Z,25.42,,,1906.9
lote-cultivo-01,2026-09-24T11:29:00.26Z,77.62149595397908,88.36620747256877,73.83237951261063,11.024672914427295
lote-cultivo-03,2026-09-24T11:28:48.848Z,25.64,,,2159.4
lote-cultivo-03,2026-09-24T11:27:48.688Z,25.7,,,1788.1
lote-cultivo-01,2026-09-24T11:27:45.73Z,55.53393392775363,76.14643570312772,38.63387068863656,78.89534761019101
lote-cultivo-03,2026-09-24T11:26:48.561Z,25.76,,,1895.3
lote-cultivo-01,2026-09-24T11:26:31.213Z,49.85058653427028,63.316247412234446,70.20240135017048,61.7452033580161
lote-cultivo-03,2026-09-24T11:25:48.423Z,25.93,,,1857.6
lote-cultivo-01,2026-09-24T11:25:16.702Z,84.39812850188767,42.68173426936339,57.62868312883407,43.71872961578174
lote-cultivo-03,2026-09-24T11:24:48.287Z,25.95,,,1422.3
lote-cultivo-01,2026-09-24T11:24:02.185Z,69.94235897869746,16.947331246852187,57.481429974254105,73.44431700061855
lote-cultivo-03,2026-09-24T11:23:48.153Z,26.18,,,1318.5
lote-cultivo-03,2026-09-24T11:22:48.009Z,26.33,,,1363.5
lote-cultivo-01,2026-09-24T11:22:47.68Z,20.04529305246498,15.874945544262236,48.08031757460804,11.243810677522443
lote-cultivo-03,2026-09-24T11:21:47.871Z,26.36,,,1594.4
lote-cultivo-01,2026-09-24T11:21:33.177Z,28.453825567269693,36.28919384455507,30.984081344376445,58.64949633801693
lote-cultivo-03,2026-09-24T11:20:47.727Z,26.55,,,1324.4
lote-cultivo-01,2026-09-24T11:20:18.661Z,56.882745040483485,54.26014882186646,61.007026154917234,54.613762398692344
lote-cultivo-03,2026-09-24T11:19:47.596Z,26.58,,,1137.3
lote-cultivo-01,2026-09-24T11:19:04.137Z,36.63219988954831,75.25933151663327,6.795599615351944,34.09589514089581
lote-cultivo-03,2026-09-24T11:18:47.46Z,26.59,,,1392.6
lote-cultivo-01,2026-09-24T11:17:49.624Z,32.93061648601278,93.73210504301484,84.88238008397927,79.55843017476815
lote-cultivo-03,2026-09-24T11:17:47.321Z,26.67,,,952.6
lote-cultivo-03,2026-09-24T11:16:47.191Z,26.88,,,955.5
lote-cultivo-01,2026-09-24T11:16:35.095Z,76.38584661064304,74.68381646649539,28.44022484237153,33.95926258918204
lote-cultivo-03,2026-09-24T11:15:47.045Z,27.01,,,1095.3
lote-cultivo-01,2026-09-24T11:15:20.59Z,75.09017722424251,30.80619325887074,75.95407829151476,61.43016054834204
lote-cultivo-03,2026-09-24T11:14:46.899Z,27.26,,,854.4
lote-cultivo-01,2026-09-24T11:14:06.052Z,27.904427742918152,16.374957395212327,57.49029782802235,53.31069093656152
lote-cultivo-03,2026-09-24T11:13:46.761Z,27.41,,,721.2
lote-cultivo-01,2026-09-24T11:12:51.533Z,29.466240489352813,29.46213400770412,54.093595466602395,25.33406119262481
lote-cultivo-03,2026-09-24T11:12:46.629Z,27.58,,,733.2
lote-cultivo-03,2026-09-24T11:11:46.492Z,27.83,,,674.9
lote-cultivo-01,2026-09-24T11:11:37.012Z,52.84652831048916,33.38164007150716,51.32621257389175,58.73857267582076
lote-cultivo-03,2026-09-24T11:10:46.341Z,27.85,,,709.7
lote-cultivo-01,2026-09-24T11:10:22.494Z,26.712410596715223,42.431872485826425,31.330234571445725,34.71492060980105
lote-cultivo-03,2026-09-24T11:09:46.207Z,28.01,,,626.1
lote-cultivo-01,2026-09-24T11:09:07.986Z,13.81628935852999,75.05819357495659,57.43283617497941,74.15393054108002
lote-cultivo-03,2026-09-24T11:08:46.055Z,28.17,,,598.3
lote-cultivo-01,2026-09-24T11:07:53.474Z,57.348976340806765,92.15982180829032,11.00110952436975,64.00690813120859
lote-cultivo-03,2026-09-24T11:07:45.904Z,28.36,,,515.9
lote-cultivo-03,2026-09-24T11:06:45.784Z,28.51,,,348.1
lote-cultivo-01,2026-09-24T11:06:38.96Z,68.49213067502181,69.7179650960322,82.0945972445385,39.0902126202888
lote-cultivo-03,2026-09-24T11:05:45.627Z,28.6,,,322.5
lote-cultivo-01,2026-09-24T11:05:24.432Z,32.10950231656239,41.6616626093301,29.555609865601916,51.43737793347887
lote-cultivo-03,2026-09-24T11:04:45.487Z,28.63,,,312.1
lote-cultivo-01,2026-09-24T11:04:09.927Z,39.33277440698165,27.91826165403445,73.95591846453654,11.741140765770805
lote-cultivo-03,2026-09-24T11:03:45.348Z,28.83,,,173.2
lote-cultivo-01,2026-09-24T11:02:55.401Z,68.93921155963382,19.595439461610827,62.05234441185464,67.29393275472967
lote-cultivo-03,2026-09-24T11:02:45.203Z,29.02,,,151.3
lote-cultivo-03,2026-09-24T11:01:45.065Z,29.08,,,70.4
lote-cultivo-01,2026-09-24T11:01:40.846Z,42.91299409910547,28.165600155945867,47.99151417411665,64.98069603051042
lote-cultivo-03,2026-09-24T11:00:44.926Z,25.75,,,0
lote-cultivo-01,2026-09-24T11:00:26.343Z,17.967466177846347,56.81807361871648,55.73202092129315,52.3174102833609
lote-cultivo-03,2026-09-24T10:59:44.802Z,25.98,,,0
lote-cultivo-01,2026-09-24T10:59:11.824Z,50.72478902708839,72.57009454195298,32.694121115501524,75.04553403736438
lote-cultivo-03,2026-09-24T10:58:44.655Z,26.09,,,0
lote-cultivo-01,2026-09-24T10:57:57.305Z,61.6573062725582,68.08671703432131,49.49293394182747,7.284285216650509
lote-cultivo-03,2026-09-24T10:57:44.52Z,26.25,,,0
lote-cultivo-03,2026-09-24T10:56:44.372Z,26.43,,,0
lote-cultivo-01,2026-09-24T10:56:42.791Z,27.816531409525908,68.43362866451822,23.232211847220615,51.765666091044146
lote-cultivo-03,2026-09-24T10:55:44.244Z,26.58,,,0
lote-cultivo-01,2026-09-24T10:55:28.271Z,39.336865909817995,62.12822895896938,68.81471851575857,54.55949617966163
lote-cultivo-03,2026-09-24T10:54:44.115Z,26.78,,,0
lote-cultivo-01,2026-09-24T10:54:13.746Z,81.76363343845875,30.01376210026394,41.747744408667295,38.83192286083197
lote-cultivo-03,2026-09-24T10:53:43.934Z,26.78,,,0
lote-cultivo-01,2026-09-24T10:52:59.233Z,67.3321570085275,11.384131789840332,61.63135826283009,89.24616969208142
lote-cultivo-03,2026-09-24T10:52:43.8Z,26.9,,,0
lote-cultivo-01,2026-09-24T10:51:44.714Z,40.28003597463917,36.39388058020416,76.26144465060432,27.65369781536026
lote-cultivo-03,2026-09-24T10:51:43.664Z,26.99,,,0
lote-cultivo-03,2026-09-24T10:50:43.514Z,27.12,,,0
lote-cultivo-01,2026-09-24T10:50:30.186Z,64.6443900996626,63.05087452179626,32.002278647151314,52.57757160700315
lote-cultivo-03,2026-09-24T10:49:43.378Z,27.35,,,0
lote-cultivo-01,2026-09-24T10:49:15.671Z,69.42553332586398,61.90542617764295,71.00611780316703,56.654443707615634
lote-cultivo-03,2026-09-24T10:48:43.241Z,27.35,,,0
lote-cultivo-01,2026-09-24T10:48:01.135Z,26.41995908188245,61.79542025157848,22.587304559766967,23.086962091737355
lote-cultivo-03,2026-09-24T10:47:43.099Z,27.41,,,0
lote-cultivo-01,2026-09-24T10:46:46.619Z,28.83555625373945,68.53022953730937,52.29475345308284,71.22003774348092
lote-cultivo-03,2026-09-24T10:46:42.958Z,23.81,,,0
lote-cultivo-03,2026-09-24T10:45:42.821Z,24.01,,,0
lote-cultivo-01,2026-09-24T10:45:32.102Z,74.90223927836942,54.68063502356117,26.5421494104178,34.786910752361486
lote-cultivo-03,2026-09-24T10:44:42.699Z,24.17,,,0
lote-cultivo-01,2026-09-24T10:44:17.593Z,72.09184428826555,32.5511787846365,62.65010256345506,59.14866987633348
lote-cultivo-03,2026-09-24T10:43:42.561Z,24.27,,,0
lote-cultivo-01,2026-09-24T10:43:03.072Z,50.92321958119225,31.297696086480254,47.41904282259211,69.75108603045888
lote-cultivo-03,2026-09-24T10:42:42.407Z,24.5,,,0
lote-cultivo-01,2026-09-24T10:41:48.561Z,77.79382667616595,40.04149125753697,56.311559184861814,36.416992934340925
lote-cultivo-03,2026-09-24T10:41:42.285Z,24.69,,,0
lote-cultivo-03,2026-09-24T10:40:42.145Z,24.86,,,0
lote-cultivo-01,2026-09-24T10:40:34.047Z,85.29916005495002,47.58530853541997,82.98843689268752,58.240384180257934
lote-cultivo-03,2026-09-24T10:39:42.008Z,24.96,,,0
lote-cultivo-01,2026-09-24T10:39:19.538Z,35.632406935754915,64.27427234962465,22.701493505232506,19.738634281811372
lote-cultivo-03,2026-09-24T10:38:41.872Z,25.1,,,0
lote-cultivo-01,2026-09-24T10:38:05.031Z,22.690946160919815,73.09553604537243,82.1369104704813,51.327233923058245
lote-cultivo-03,2026-09-24T10:37:41.723Z,25.26,,,0
lote-cultivo-01,2026-09-24T10:36:50.525Z,59.860743872012314,53.2630260075214,13.566314520526843,65.86412381937579
lote-cultivo-03,2026-09-24T10:36:41.583Z,25.41,,,0
lote-cultivo-03,2026-09-24T10:35:41.447Z,25.6,,,0
lote-cultivo-01,2026-09-24T10:35:36.019Z,56.75945619235495,35.917687795611656,56.80098428889021,55.063729372192014
lote-cultivo-03,2026-09-24T10:34:41.317Z,25.67,,,0
lote-cultivo-01,2026-09-24T10:34:21.505Z,35.76309980049921,45.33485824387719,26.473471337924625,77.31973888542522
lote-cultivo-03,2026-09-24T10:33:41.18Z,25.89,,,0
lote-cultivo-01,2026-09-24T10:33:06.992Z,67.36694704661485,49.02468710785839,60.89841576034404,15.808424245743158
lote-cultivo-03,2026-09-24T10:32:41.038Z,25.97,,,0
lote-cultivo-01,2026-09-24T10:31:52.477Z,87.39970720810948,36.73355247559961,46.763771187157026,42.31500014919664
lote-cultivo-03,2026-09-24T10:31:40.904Z,25.99,,,0
lote-cultivo-03,2026-09-24T10:30:40.753Z,26.01,,,0
lote-cultivo-01,2026-09-24T10:30:37.956Z,44.61957836926668,46.157320481365446,60.212895584249246,48.35044642008101
lote-cultivo-03,2026-09-24T10:29:40.616Z,26.22,,,0
lote-cultivo-01,2026-09-24T10:29:23.399Z,26.18375852175765,71.25801672961514,77.02744447294343,42.05427812735224
lote-cultivo-03,2026-09-24T10:28:40.481Z,26.41,,,0
lote-cultivo-01,2026-09-24T10:28:08.881Z,56.334893849494115,66.73215494452359,28.36082112885709,95.29490856830984
lote-cultivo-03,2026-09-24T10:27:40.343Z,26.63,,,0
lote-cultivo-01,2026-09-24T10:26:54.359Z,47.473889748929466,42.287502786225,77.88505396888587,31.425300123639733
lote-cultivo-03,2026-09-24T10:26:40.206Z,26.72,,,0
lote-cultivo-03,2026-09-24T10:25:40.079Z,26.78,,,0
lote-cultivo-01,2026-09-24T10:25:39.852Z,16.142846188329944,37.15951460548677,18.64193891041306,48.4795073230571
lote-cultivo-03,2026-09-24T10:24:39.924Z,27,,,0
lote-cultivo-01,2026-09-24T10:24:25.339Z,41.88916274791136,42.986878358378654,48.47693468458069,50.446234220676054
lote-cultivo-03,2026-09-24T10:23:39.788Z,27,,,0
lote-cultivo-01,2026-09-24T10:23:10.821Z,70.39307271107786,42.87449676503776,38.658339795102826,18.739295821094533
lote-cultivo-03,2026-09-24T10:22:39.653Z,27.22,,,0
lote-cultivo-01,2026-09-24T10:21:56.304Z,39.93203309864247,51.65428634666897,47.33860370674957,82.60372541007128
lote-cultivo-03,2026-09-24T10:21:39.513Z,27.33,,,0
lote-cultivo-01,2026-09-24T10:20:41.787Z,27.941701572684995,65.13842880931338,56.996484294123896,38.727094554896
lote-cultivo-03,2026-09-24T10:20:39.372Z,27.36,,,0
lote-cultivo-03,2026-09-24T10:19:39.234Z,27.58,,,0
lote-cultivo-01,2026-09-24T10:19:27.262Z,64.12736586381929,60.57191979325085,56.019149402761094,52.969443903079615
lote-cultivo-03,2026-09-24T10:18:39.083Z,27.75,,,0
lote-cultivo-01,2026-09-24T10:18:12.754Z,58.770601008713854,50.8231584058669,75.46344154955845,69.68083486373884
lote-cultivo-03,2026-09-24T10:17:38.947Z,27.95,,,0
lote-cultivo-01,2026-09-24T10:16:58.224Z,18.82532885087948,51.10225125305973,33.21189351714821,25.832178127565022
lote-cultivo-03,2026-09-24T10:16:38.801Z,28.16,,,0
lote-cultivo-01,2026-09-24T10:15:43.716Z,31.4739561197187,40.50890778711738,72.32256330555342,66.96401412024848
lote-cultivo-03,2026-09-24T10:15:38.665Z,28.26,,,0
lote-cultivo-03,2026-09-24T10:14:38.523Z,28.46,,,0
lote-cultivo-01,2026-09-24T10:14:29.212Z,56.647251293726086,23.52962594082077,25.785052272202375,30.681302881829374
lote-cultivo-03,2026-09-24T10:13:38.391Z,28.54,,,0
lote-cultivo-01,2026-09-24T10:13:14.701Z,28.887616908463976,38.81330495827906,37.92381026052286,41.0445809519667
lote-cultivo-03,2026-09-24T10:12:38.26Z,28.56,,,0
lote-cultivo-01,2026-09-24T10:12:00.187Z,20.19696952528668,72.11199527669629,53.95787613823698,68.04420092245185
lote-cultivo-03,2026-09-24T10:11:38.119Z,28.58,,,0
lote-cultivo-01,2026-09-24T10:10:45.665Z,66.92051778521022,73.69752267281488,28.577387972940333,46.949671523850725
lote-cultivo-03,2026-09-24T10:10:37.984Z,28.79,,,0
lote-cultivo-03,2026-09-24T10:09:37.85Z,29.01,,,0
lote-cultivo-01,2026-09-24T10:09:31.154Z,76.35319460314066,54.95276803446016,74.61628867416474,77.66593305593298
lote-cultivo-03,2026-09-24T10:08:37.71Z,29.03,,,0
lote-cultivo-01,2026-09-24T10:08:16.626Z,40.21828628076706,52.67012318130628,42.9782558518253,31.61216787944739
lote-cultivo-03,2026-09-24T10:07:37.557Z,29.08,,,0
lote-cultivo-01,2026-09-24T10:07:02.106Z,46.363636912219555,49.364812729780446,82.7457777805989,34.653362051240386
lote-cultivo-03,2026-09-24T10:06:37.434Z,29.16,,,0
lote-cultivo-01,2026-09-24T10:05:47.592Z,66.15689443206789,28.08203698619093,29.843486544312647,45.323288981216905
lote-cultivo-03,2026-09-24T10:05:37.294Z,29.27,,,0
lote-cultivo-03,2026-09-24T10:04:37.157Z,29.38,,,0
lote-cultivo-01,2026-09-24T10:04:33.072Z,32.01465235794805,22.397270814594595,75.08678053329496,39.253828146833335
lote-cultivo-03,2026-09-24T10:03:37.018Z,29.53,,,0
lote-cultivo-01,2026-09-24T10:03:18.551Z,13.513041041017862,45.161814255346286,23.068345281118212,92.2139170321737
lote-cultivo-03,2026-09-24T10:02:36.884Z,29.57,,,0
lote-cultivo-01,2026-09-24T10:02:04.026Z,60.82526146404268,65.0521575914426,38.069358118335686,42.808659780742374
lote-cultivo-03,2026-09-24T10:01:36.755Z,29.72,,,0
lote-cultivo-01,2026-09-24T10:00:48.52Z,83.25756345708797,74.193013468183,58.53349653412584,45.42507926166339
lote-cultivo-03,2026-09-24T10:00:36.614Z,29.73,,,0
lote-cultivo-03,2026-09-24T09:59:36.465Z,29.75,,,0
lote-cultivo-01,2026-09-24T09:59:34.004Z,54.94614408309756,78.02515277580089,20.856743118607948,45.18672699173336
lote-cultivo-03,2026-09-24T09:58:36.342Z,29.8,,,0
lote-cultivo-01,2026-09-24T09:58:19.487Z,60.93471208743215,59.89075001487829,85.52008936783726,12.561632246375712
lote-cultivo-03,2026-09-24T09:57:36.207Z,29.97,,,0
lote-cultivo-01,2026-09-24T09:57:04.96Z,85.01368604966838,27.210002408324947,37.25160297087939,85.21097222556857
lote-cultivo-03,2026-09-24T09:56:36.069Z,30.05,,,0
lote-cultivo-01,2026-09-24T09:55:50.429Z,51.12040819066744,19.9171017123345,81.56482117085856,49.66345691013755
lote-cultivo-03,2026-09-24T09:55:35.917Z,30.21,,,0
lote-cultivo-01,2026-09-24T09:54:35.913Z,18.379729865944977,35.04727440939198,34.70993081194253,53.99250382325119
lote-cultivo-03,2026-09-24T09:54:35.779Z,30.3,,,0
lote-cultivo-03,2026-09-24T09:53:35.643Z,26.53,,,0
lote-cultivo-01,2026-09-24T09:53:21.386Z,52.07249103972432,40.30433405304328,68.42561251192052,67.61071352968561
lote-cultivo-03,2026-09-24T09:52:35.512Z,26.66,,,0
lote-cultivo-01,2026-09-24T09:52:06.868Z,73.51367079519991,50.31892291995798,24.04578018717612,11.509434716704105
lote-cultivo-03,2026-09-24T09:51:35.376Z,26.87,,,0
lote-cultivo-01,2026-09-24T09:50:52.335Z,46.81210005522941,82.2437929127652,41.59779242560026,66.98633073625383
lote-cultivo-03,2026-09-24T09:50:35.243Z,26.96,,,0
lote-cultivo-01,2026-09-24T09:49:37.825Z,55.19664357162244,93.1204760623352,53.921113854950995,42.81198711650177
lote-cultivo-03,2026-09-24T09:49:35.103Z,27.09,,,0
lote-cultivo-03,2026-09-24T09:48:34.959Z,27.23,,,0
